profile,split,degree,selected_degree,profile_reversal_family,compatible_record_triples,coefficient,coefficient_times_q,evidence_status,family,source,perron_sensitivity,perron_contribution
"[5,1,1,3]","[2,1,0,2]",10,5,"[3,1,1,5]","[[1,1,1]]",0.039593955294628,1.267006569428096,physical_lower_witness_substitution,diagnostic_physical_orbit,../open_problem_forr4_passive_floor_consolidation_round_3/notes/repaired_open_profile_budget.md,0.026821162968298673,0.0010619559275167497
"[5,1,1,3]","[2,1,1,1]",10,5,"[3,1,1,5]","[[1,1,1]]",0.02509674611853515,0.8030958757931248,proved_arbitrary_upper,internal_singleton_shared_law,../open_problem_forr4_passive_floor_consolidation_round_3/notes/internal_singleton_shared_law_contraction.md,0.012065410475303531,0.00030280254351460725
"[5,1,1,3]","[3,0,0,2]",10,5,"[3,1,1,5]","[[1,1,1]]",0.02509674611853515,0.8030958757931248,proved_arbitrary_upper,internal_singleton_shared_law,../open_problem_forr4_passive_floor_consolidation_round_3/notes/internal_singleton_shared_law_contraction.md,0.012065410475303531,0.00030280254351460725
"[5,1,1,3]","[3,0,1,1]",10,5,"[3,1,1,5]","[[1,1,1]]",0.039593955294628,1.267006569428096,physical_lower_witness_substitution,diagnostic_physical_orbit,../open_problem_forr4_passive_floor_consolidation_round_3/notes/repaired_open_profile_budget.md,0.026821162968298673,0.0010619559275167497
"[5,1,1,3]","[3,1,0,1]",10,5,"[3,1,1,5]","[[1,1,1]]",0.014281024204693649,0.45699277455019677,physical_lower_witness_substitution,diagnostic_physical_orbit,../open_problem_forr4_passive_floor_consolidation_round_3/notes/repaired_open_profile_budget.md,0.01794917253553292,0.0002563325674341681
"[5,1,1,3]","[3,1,1,0]",10,5,"[3,1,1,5]","[[1,1,1]]",0.037095279315720764,1.1870489381030644,proved_arbitrary_upper,whole_cubic_quintic_triple,../open_problem_forr4_passive_floor_consolidation_round_3/notes/whole_cubic_quintic_triple_contraction.md,0.00806333860543262,0.0002991117977857574
"[5,1,1,3]","[4,0,0,1]",10,5,"[3,1,1,5]","[[1,1,1]]",0.1737428008469535,5.559769627102512,proved_arbitrary_upper,separated_endpoint_slice,../open_problem_forr4_passive_floor_consolidation_round_3/notes/separated_balanced_endpoint_slice_contraction.md,0.012748534878715648,0.0022149661565231335
"[5,1,1,3]","[4,0,1,0]",10,5,"[3,1,1,5]","[[1,1,1]]",0.09347527457750368,2.991208786480118,proved_arbitrary_upper,leading_disjointness,../open_problem_forr4_passive_floor_consolidation_round_3/notes/leading_balanced_disjointness_contraction.md,0.01636195344212989,0.001529438090627423
"[5,1,1,3]","[4,1,0,0]",10,5,"[3,1,1,5]","[[1,1,1]]",0.031188905122404905,0.998044963916957,proved_arbitrary_upper,column_cubic_quintic_row,../open_problem_forr4_passive_floor_consolidation_round_3/notes/column_cubic_quintic_row_contraction.md,0.010193526230659418,0.0003179249224707823
"[5,1,1,3]","[5,0,0,0]",10,5,"[3,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0035470763395947925,0.00011084613561233727
"[5,1,1,5]","[0,0,1,5]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0008612049969624692,2.6912656155077164e-05
"[5,1,1,5]","[0,1,0,5]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0499961728319379e-23,3.281238040099806e-25
"[5,1,1,5]","[0,1,1,4]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.9599272504771025e-22,9.249772657740945e-24
"[5,1,1,5]","[1,0,0,5]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.9599283819981464e-22,9.249776193744207e-24
"[5,1,1,5]","[1,0,1,4]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.2647401123414553e-23,7.077312851067048e-25
"[5,1,1,5]","[1,1,0,4]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.00496857231739158,0.00015526788491848688
"[5,1,1,5]","[1,1,1,3]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0106825848693486e-23,3.1583830777167143e-25
"[5,1,1,5]","[2,0,0,4]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0106830393712233e-23,3.158384498035073e-25
"[5,1,1,5]","[2,0,1,3]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.004450361250087487,0.00013907378906523397
"[5,1,1,5]","[2,1,0,3]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.4189168172494504e-23,1.0684115053904533e-24
"[5,1,1,5]","[2,1,1,2]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,4.851896625145055e-22,1.5162176953578297e-23
"[5,1,1,5]","[3,0,0,3]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,4.851896625145055e-22,1.5162176953578297e-23
"[5,1,1,5]","[3,0,1,2]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.4189168172494504e-23,1.0684115053904533e-24
"[5,1,1,5]","[3,1,0,2]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.004450361250087487,0.00013907378906523397
"[5,1,1,5]","[3,1,1,1]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0106830393712233e-23,3.158384498035073e-25
"[5,1,1,5]","[4,0,0,2]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0106825848693486e-23,3.1583830777167143e-25
"[5,1,1,5]","[4,0,1,1]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.00496857231739158,0.00015526788491848688
"[5,1,1,5]","[4,1,0,1]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.2647401123414553e-23,7.077312851067048e-25
"[5,1,1,5]","[4,1,1,0]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.9599283819981464e-22,9.249776193744207e-24
"[5,1,1,5]","[5,0,0,1]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.9599272504771025e-22,9.249772657740945e-24
"[5,1,1,5]","[5,0,1,0]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0499961728319379e-23,3.281238040099806e-25
"[5,1,1,5]","[5,1,0,0]",12,6,"[5,1,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0008612049969624692,2.6912656155077164e-05
"[5,1,3,3]","[0,0,3,3]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0005593139424728989,1.747856070227809e-05
"[5,1,3,3]","[0,1,2,3]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.2245833655860533e-23,3.8268230174564164e-25
"[5,1,3,3]","[0,1,3,2]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.0725045465464186e-22,6.476576707957558e-24
"[5,1,3,3]","[1,0,2,3]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.0458392497083297e-22,9.51824765533853e-24
"[5,1,3,3]","[1,0,3,2]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.5144314895622102e-23,4.732598404881907e-25
"[5,1,3,3]","[1,1,1,3]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,7.538708493070972e-24,2.3558464040846787e-25
"[5,1,3,3]","[1,1,2,2]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.005474843851204133,0.00017108887035012917
"[5,1,3,3]","[1,1,3,1]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,6.779427847049803e-24,2.1185712022030635e-25
"[5,1,3,3]","[2,0,1,3]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0034627916230462654,0.0001082122382201958
"[5,1,3,3]","[2,0,2,2]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.1987699679700857e-23,3.746156149906518e-25
"[5,1,3,3]","[2,0,3,1]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0025601574001478614,8.000491875462067e-05
"[5,1,3,3]","[2,1,0,3]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0646127244988942e-23,3.3269147640590445e-25
"[5,1,3,3]","[2,1,1,2]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,6.643183615180912e-22,2.075994879744035e-23
"[5,1,3,3]","[2,1,2,1]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.798669034988393e-23,1.1870840734338728e-24
"[5,1,3,3]","[2,1,3,0]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.9449523786704647e-22,6.077976183345202e-24
"[5,1,3,3]","[3,0,0,3]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.9449523786704647e-22,6.077976183345202e-24
"[5,1,3,3]","[3,0,1,2]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.798669034988393e-23,1.1870840734338728e-24
"[5,1,3,3]","[3,0,2,1]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,6.643183615180912e-22,2.075994879744035e-23
"[5,1,3,3]","[3,0,3,0]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0646127244988942e-23,3.3269147640590445e-25
"[5,1,3,3]","[3,1,0,2]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0025601574001478614,8.000491875462067e-05
"[5,1,3,3]","[3,1,1,1]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.1987699679700857e-23,3.746156149906518e-25
"[5,1,3,3]","[3,1,2,0]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0034627916230462654,0.0001082122382201958
"[5,1,3,3]","[4,0,0,2]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,6.779427847049803e-24,2.1185712022030635e-25
"[5,1,3,3]","[4,0,1,1]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.005474843851204133,0.00017108887035012917
"[5,1,3,3]","[4,0,2,0]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,7.538708493070972e-24,2.3558464040846787e-25
"[5,1,3,3]","[4,1,0,1]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.5144314895622102e-23,4.732598404881907e-25
"[5,1,3,3]","[4,1,1,0]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.0458392497083297e-22,9.51824765533853e-24
"[5,1,3,3]","[5,0,0,1]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.0725045465464186e-22,6.476576707957558e-24
"[5,1,3,3]","[5,0,1,0]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.2245833655860533e-23,3.8268230174564164e-25
"[5,1,3,3]","[5,1,0,0]",12,6,"[3,3,1,5]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0005593139424728989,1.747856070227809e-05
"[5,1,5,1]","[0,0,5,1]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.00039310359491620496,1.2284487341131405e-05
"[5,1,5,1]","[0,1,4,1]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.668333644927544e-24,2.7088542640398576e-25
"[5,1,5,1]","[0,1,5,0]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.701084764378155e-23,2.7190889888681735e-24
"[5,1,5,1]","[1,0,4,1]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.7895143277428287e-22,5.59223227419634e-24
"[5,1,5,1]","[1,0,5,0]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,6.223845068139061e-24,1.9449515837934566e-25
"[5,1,5,1]","[1,1,3,1]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,5.056793404164867e-24,1.580247938801521e-25
"[5,1,5,1]","[1,1,4,0]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0024057384510019555,7.517932659381111e-05
"[5,1,5,1]","[2,0,3,1]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0019920386460172516,6.225120768803911e-05
"[5,1,5,1]","[2,0,4,0]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.720887378119233e-24,1.1627773056622603e-25
"[5,1,5,1]","[2,1,2,1]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.1828633473633628e-23,3.6964479605105087e-25
"[5,1,5,1]","[2,1,3,0]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.6630154705541547e-22,8.321923345481734e-24
"[5,1,5,1]","[3,0,2,1]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.6630154705541547e-22,8.321923345481734e-24
"[5,1,5,1]","[3,0,3,0]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.1828633473633628e-23,3.6964479605105087e-25
"[5,1,5,1]","[3,1,1,1]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.720887378119233e-24,1.1627773056622603e-25
"[5,1,5,1]","[3,1,2,0]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0019920386460172516,6.225120768803911e-05
"[5,1,5,1]","[4,0,1,1]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0024057384510019555,7.517932659381111e-05
"[5,1,5,1]","[4,0,2,0]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,5.056793404164867e-24,1.580247938801521e-25
"[5,1,5,1]","[4,1,0,1]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,6.223845068139061e-24,1.9449515837934566e-25
"[5,1,5,1]","[4,1,1,0]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.7895143277428287e-22,5.59223227419634e-24
"[5,1,5,1]","[5,0,0,1]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.701084764378155e-23,2.7190889888681735e-24
"[5,1,5,1]","[5,0,1,0]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.668333644927544e-24,2.7088542640398576e-25
"[5,1,5,1]","[5,1,0,0]",12,6,"[1,5,1,5]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.00039310359491620496,1.2284487341131405e-05
"[5,3,1,1]","[0,3,1,1]",10,5,"[1,1,3,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0032982943411432493,0.00010307169816072654
"[5,3,1,1]","[1,2,1,1]",10,5,"[1,1,3,5]","[[1,1,1],[3,1,1]]",0.016272469279635413,0.5207190169483332,proved_arbitrary_upper,adjacent_cubic_slice,../open_problem_forr4_passive_floor_consolidation_round_3/notes/adjacent_balanced_cubic_slice_contraction.md,0.011868142207326998,0.000193123979475073
"[5,3,1,1]","[1,3,0,1]",10,5,"[1,1,3,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0062990257125413555,0.00019684455351691736
"[5,3,1,1]","[1,3,1,0]",10,5,"[1,1,3,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0068018067241250825,0.00021255646012890883
"[5,3,1,1]","[2,1,1,1]",10,5,"[1,1,3,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.00597045557398217,0.00018657673668694282
"[5,3,1,1]","[2,2,0,1]",10,5,"[1,1,3,5]","[[1,1,1],[3,1,1]]",0.042241001624907494,1.3517120519970398,proved_arbitrary_upper,adjacent_balanced_row,../open_problem_forr4_passive_floor_consolidation_round_3/notes/adjacent_balanced_row_slice_contraction.md,0.009388002450739116,0.0003965586267763065
"[5,3,1,1]","[2,2,1,0]",10,5,"[1,1,3,5]","[[1,1,1],[3,1,1]]",0.016866245903631352,0.5397198689162033,local_slice_substitution_not_arbitrary_upper,diagnostic_adjacent_slice,../open_problem_forr4_passive_floor_consolidation_round_3/notes/adjacent_cubic_quintic_record_gate.md,0.012065410475303531,0.00020349818000471898
